N,P,K,temperature,humidity,ph,rainfall,label_es
39,9,15,25.35467646,91.811832179999996,7.9920419840000001,116.75559370000001,naranja
31,5,14,17.665454090000001,91.698658870000003,6.5834116710000004,110.68575060000001,naranja
18,12,8,12.59093977,91.816687689999995,6.2060530719999996,119.39167179999998,naranja
20,20,10,11.866319219999999,93.683945620000003,6.9769977720000007,106.060149,naranja
5,8,5,11.03367937,92.22706805,6.5625949720000003,112.7715925,naranja
20,8,12,25.2990432,94.964198510000003,7.260416405,117.97334240000001,naranja
25,21,11,32.23797837,90.154068069999994,6.4600447779999994,104.7052254,naranja
14,19,14,17.68408797,94.358153540000004,6.6991649359999998,108.0638166,naranja
37,18,12,10.270887699999999,90.191477469999995,7.4011218110000003,106.69552040000002,naranja
26,15,6,17.22034507,94.78797376,6.9120334090000002,108.0054343,naranja
13,22,5,19.667055999999999,90.500966680000005,7.7640401109999999,100.1737964,naranja
32,25,9,10.356095939999999,93.756520409999993,7.7960340060000002,101.14569470000001,naranja
19,7,9,27.255434999999999,91.71369387,6.9698834829999994,101.13943500000001,naranja
28,7,9,34.591784600000004,92.132297859999994,6.7307575379999998,115.5650287,naranja
24,30,11,32.395239949999997,94.517684639999999,6.6013957550000004,113.25373,naranja
7,17,10,10.164312990000001,91.223209990000001,6.465913274,106.362551,naranja
18,23,8,21.49118657,93.439496930000004,6.4135479100000001,101.4819888,naranja
7,20,12,16.534603969999999,94.767599750000002,6.4752753370000002,110.0447896,naranja
20,23,11,31.852069399999994,90.122203229999997,6.4077155609999998,109.9455062,naranja
18,14,11,28.04799508,90.006216879999997,6.5508141170000007,117.1311498,naranja
34,11,10,31.750488990000001,94.595512260000007,7.3622083500000004,115.1989301,naranja
20,29,10,29.074127170000001,93.271890639999995,7.3654920400000004,100.78968709999999,naranja
37,24,13,19.14381903,90.710374560000005,7.8546243000000002,108.0230792,naranja
12,8,10,16.148202850000001,91.444802699999997,7.9958489769999996,107.4287664,naranja
34,10,14,34.052969140000002,92.058117210000006,6.7256008549999997,116.8020848,naranja
6,13,9,34.514239570000001,90.561514630000005,7.7867253329999997,118.32719679999998,naranja
27,30,5,32.717485480000001,90.54608254,7.6569781120000009,113.32897800000001,naranja
13,8,12,25.162966319999999,92.547360319999996,7.105904818,114.3117197,naranja
6,7,7,27.681673180000001,94.473168790000003,7.1991062039999996,113.9995146,naranja
40,17,15,21.35093384,90.949296700000005,7.8710630039999998,107.0862095,naranja
31,26,9,11.69894639,93.256388729999998,7.566165721,103.2005992,naranja
61,68,50,35.214628159999997,91.497250579999999,6.7932454170000005,243.07450660000001,papaya
58,46,45,42.394133920000002,90.790280640000006,6.5762614270000004,88.466074969999994,papaya
45,47,55,38.419162800000002,91.142203809999998,6.7514529320000003,119.26538770000001,papaya
39,65,53,35.332949319999997,92.115086079999998,6.5607430929999992,235.6133585,papaya
31,68,45,42.923252550000001,90.076005280000004,6.9383133560000001,196.24082419999999,papaya
70,68,45,33.83508569,92.854701520000006,6.9916261579999999,203.40440280000001,papaya
68,62,50,33.202583480000001,92.764379270000006,6.9777002680000004,197.52825820000001,papaya
34,65,47,23.485469729999998,93.710436920000006,6.8337685349999999,191.7760562,papaya
38,68,54,29.337105430000001,90.817814389999995,6.7391700449999998,202.05727469999999,papaya
69,64,47,40.211993479999997,94.507669120000003,6.9934732470000007,186.6762324,papaya
58,51,47,42.134739760000002,91.704453860000001,6.7574706370000008,197.40290100000001,papaya
59,47,53,32.86316618,91.461887399999995,6.8506632320000005,47.271546999999998,papaya
44,64,54,29.80744318,91.380484690000003,6.7427493500000004,232.70461259999999,papaya
56,57,48,31.562137620000001,93.048485900000003,6.5061207520000002,63.622507880000001,papaya
69,60,54,36.322680689999999,93.061343980000004,6.9899271900000004,141.17369260000001,papaya
56,58,49,37.131650260000001,94.607617970000007,6.6921556400000002,172.47880619999995,papaya
49,55,53,38.4418717,93.637390389999993,6.5440297760000004,77.715668829999998,papaya
38,51,52,32.661605989999998,90.789316810000003,6.9278039109999998,78.850855019999997,papaya
54,65,47,27.92765919,91.555942110000004,6.7218358790000003,149.91075569999995,papaya
57,57,51,39.017933450000001,91.488156290000006,6.99223441,105.88415310000001,papaya
39,52,53,32.512473980000003,94.65904123,6.7042043979999999,51.070481129999997,papaya
58,67,45,38.723827980000003,91.725148509999997,6.7024245479999998,62.623770749999998,papaya
61,64,52,43.302049330000003,92.834054429999995,6.6410987080000004,110.562229,papaya
34,62,55,27.585489129999999,90.725265019999995,6.5853462289999998,238.50087790000001,papaya
31,48,45,40.788818190000001,92.909513930000003,6.5631347370000004,132.7923586,papaya
47,46,52,23.194510739999998,91.40301608,6.5022894729999994,206.39992079999999,papaya
32,68,52,32.680673849999998,92.617156320000007,6.800321319,248.85929859999999,papaya
36,59,46,34.288793069999997,93.610828720000001,6.7211305429999992,127.25097770000001,papaya
61,51,51,39.300500270000001,94.161934160000001,6.5746775939999997,120.9512466,papaya
70,54,46,39.731490530000002,91.122205960000002,6.9193424070000003,122.7628653,papaya
44,56,49,39.233424640000003,91.255892860000003,6.5197795829999992,64.447849899999994,papaya
34,68,51,27.347348610000001,94.177567249999996,6.6870880979999994,40.35153141,papaya
50,59,47,40.769986850000002,92.092785840000005,6.7479757319999996,209.86784109999999,papaya
39,70,52,26.265595430000001,90.796680550000005,6.6514912900000001,59.493733810000002,papaya
34,61,49,28.12971499,93.321073699999999,6.5026751320000002,117.8201907,papaya
44,60,55,34.280460699999999,90.555616369999996,6.8253711849999998,98.540477449999997,papaya
31,62,52,33.796015500000003,93.007542540000003,6.9910410399999998,182.02680699999999,papaya
65,62,51,31.532437789999999,90.873949330000002,6.5116248410000015,207.0735119,papaya
44,57,53,42.304958210000002,90.514317790000007,6.93172108,74.876785999999996,papaya
50,47,48,24.636768969999999,90.619643440000004,6.7127723329999993,218.22991870000001,papaya
43,50,48,28.282228830000001,91.370597919999994,6.6301651499999998,179.27208069999998,papaya
60,46,53,24.486207459999999,92.982545369999997,6.7619531860000004,183.49095,papaya
70,68,55,42.846092519999999,94.635481760000005,6.6912022860000002,78.809963900000014,papaya
59,62,52,43.67549305,93.108872289999994,6.6086676839999985,103.8235658,papaya
60,58,51,42.072137810000001,92.922031050000001,6.8408022539999997,165.74129719999999,papaya
42,60,47,33.468737189999999,92.127462249999994,6.8348083479999993,136.82770410000001,papaya
35,66,47,31.701837300000001,91.662322130000007,6.9534391610000004,48.838105919999997,papaya
34,65,48,41.419683929999998,90.038631069999994,6.6650245079999992,199.30964320000001,papaya
36,54,46,42.547440129999998,94.944820859999993,6.6628758389999998,214.41038480000003,papaya
39,64,52,28.918424529999999,94.636767669999998,6.6786957879999997,63.687946080000003,papaya
37,52,47,43.080227020000002,93.903057290000007,6.5427768400000001,211.8529059,papaya
33,47,46,29.203008959999998,93.968340490000003,6.8394438329999998,209.40833050000001,papaya
34,48,48,41.042243550000002,91.372580670000005,6.8052770379999998,181.52759800000001,papaya
49,54,50,25.62446619,93.182402980000006,6.7625220870000007,97.263366570000002,papaya
40,65,49,35.328764020000001,91.061385060000006,6.6784493179999993,163.9069365,papaya
68,52,49,24.42561272,92.277490659999998,6.5771921750000004,63.352987679999998,papaya
50,46,52,31.182984149999999,90.216469090000004,6.7340056479999992,54.01872359,papaya
65,63,50,31.883425540000001,91.325653500000001,6.5244593420000001,79.272015749999994,papaya
40,49,47,42.933686020000003,91.175674799999996,6.5015211920000002,246.36132680000003,papaya
42,53,48,23.114076690000001,94.319947760000005,6.7584795690000004,231.51531610000001,papaya
49,55,51,24.872120630000001,93.905601469999993,6.6765787779999997,135.16945249999998,papaya
59,62,49,43.360515370000002,93.351916360000004,6.941496806,114.778071,papaya
63,58,47,26.830540580000001,90.753799709999996,6.8641437520000004,144.66564440000005,papaya
70,65,52,30.420121340000001,93.126597930000003,6.5835285289999996,75.952950000000001,papaya
63,50,52,28.64555584,93.226426040000007,6.7517476089999997,115.8163936,papaya
40,64,47,32.500375480000002,93.478888420000004,6.8935094460000004,71.737595260000006,papaya
63,58,50,43.037142830000001,94.642889800000006,6.7207444489999997,41.585658500000001,papaya
45,58,49,30.107733790000001,90.345463550000005,6.8278125489999999,75.245219809999995,papaya
66,69,47,23.692122430000001,93.61055571,6.9122996949999997,87.533939829999994,papaya
54,67,52,35.676673319999999,93.306419439999999,6.5861073350000003,141.33811679999999,papaya
69,67,52,27.719489620000001,94.438771419999995,6.8273059079999996,82.830610829999998,papaya
67,68,49,35.268248309999997,92.382829569999998,6.8217745890000003,149.8488208,papaya
45,57,47,23.16855863,90.788211579999995,6.6564588310000001,161.68920930000004,papaya
56,50,52,33.087060510000001,92.251975419999994,6.770384816,88.130076900000006,papaya
70,50,53,37.462091200000003,90.449678090000006,6.9338097429999994,172.34584480000001,papaya
44,47,45,38.732189069999997,94.736134840000005,6.5794413040000004,218.14214699999999,papaya
50,60,47,32.577207260000002,92.748894530000001,6.9279176099999997,93.794284700000006,papaya
52,51,53,38.382314749999999,93.103785950000002,6.9858040829999997,210.2735346,papaya
35,68,45,42.93605359,90.094481419999994,6.6124295460000004,234.84661109999999,papaya
68,69,52,25.65492304,92.745015609999996,6.8133833870000009,52.954779129999999,papaya
32,55,52,37.588997169999999,91.997403649999995,6.9677595999999991,159.6577388,papaya
32,55,51,29.60718808,93.156428009999999,6.5739803300000004,62.687105350000003,papaya
48,62,47,25.347561110000001,93.028710779999997,6.8030949649999997,174.40123369999995,papaya
39,69,53,25.930038400000001,93.023577649999993,6.9649554350000003,241.82020790000001,papaya
49,61,45,32.767958870000001,94.573774009999994,6.7642132989999997,240.47959230000001,papaya
48,57,54,29.023280490000001,90.203967829999996,6.6177031779999993,126.8069869,papaya
69,66,49,40.004391009999999,90.170158330000007,6.5271100100000004,92.118773719999993,papaya
53,55,55,33.323157440000003,91.25271223,6.7096688039999997,234.496633,papaya
38,61,52,31.22790131,94.940213779999993,6.6207298820000009,46.44279118,papaya
57,64,55,26.683864960000001,92.958541100000005,6.5837604989999985,62.506896820000001,papaya
51,57,55,24.705283680000001,90.14732171,6.6764073370000006,108.41031580000001,papaya
56,65,45,38.201682499999997,93.973799630000002,6.7512989360000004,218.09088140000003,papaya
54,66,52,36.56769731,93.79503425,6.8675541470000008,104.4218596,papaya
58,55,47,26.053757919999999,93.691116719999997,6.7424900270000006,240.68639010000001,papaya
68,70,54,31.299863420000001,92.760391639999995,6.9862286470000008,54.778302019999998,papaya
42,59,55,40.102077309999999,94.351102010000005,6.9791022429999998,149.11999890000001,papaya
43,64,47,38.589544910000001,91.580765490000005,6.8256647820000005,102.2708231,papaya
35,67,49,41.31330062,91.150879799999998,6.6170666740000001,239.74275539999999,papaya
56,59,55,37.035519030000003,91.794301660000002,6.5518926379999991,188.5181422,papaya
39,64,53,23.012401800000006,91.073555409999997,6.5988603049999996,208.33579760000001,papaya
18,30,29,26.762749300000007,92.860568950000001,6.4200187170000005,224.59036639999999,coco
37,23,28,25.61294367,94.313883700000005,5.7400545670000005,224.3206759,coco
13,28,33,28.130115000000004,95.648076309999993,5.6869729670000009,151.0761899,coco
2,21,35,25.028871630000001,91.537209219999994,6.2936623629999993,179.82489440000001,coco
10,18,35,27.797976510000002,99.645730020000002,6.381975465,181.69422829999999,coco
7,11,32,29.25902906,95.112946969999996,5.5421691389999985,184.7624496,coco
39,5,31,27.10134661,93.699799459999994,5.5519631839999999,150.95026319999999,coco
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.88889940000001,coco
31,30,29,26.58580443,90.98617591,5.5588070629999997,178.8116076,coco
25,7,35,28.385038819999998,99.188436839999994,5.5577117100000004,189.67113490000003,coco
16,18,26,28.43647052,91.813207169999998,5.5683659260000002,145.54144130000003,coco
26,10,33,28.272981340000001,96.936494730000007,6.0707178600000002,198.82348619999999,coco
27,8,32,27.006484360000002,96.461689309999997,5.6278605489999984,144.33313150000001,coco
37,18,30,27.635512590000001,99.348549169999998,6.3848841800000002,157.91715369999997,coco
19,15,34,26.29644905,99.658091510000006,5.6858890660000005,215.91950489999999,coco
0,19,33,27.1326009,95.237979890000005,6.2344584170000008,204.72065670000001,coco
31,20,26,25.565678030000001,97.613615440000004,6.4431686420000007,199.7936345,coco
9,17,32,25.949516620000001,93.405487030000003,5.8423179889999997,172.05404909999999,coco
22,11,29,28.03380598,95.016305930000001,5.9557429710000003,218.00557130000001,coco
31,6,26,29.128591289999999,91.309248330000003,5.7413673750000003,157.23885530000001,coco
34,6,30,27.082825199999998,97.001554909999996,5.9483425710000004,171.7575545,coco
24,6,32,28.113214939999999,90.017345259999999,6.3870675620000004,172.48136409999995,coco
1,8,26,27.5136304,94.189558160000004,5.5629119129999998,156.67325529999999,coco
31,13,33,27.63834933,95.487633889999998,5.85971872,205.5463111,coco
10,9,28,29.012568989999998,94.010143880000001,6.2829550729999992,150.05003119999995,coco
36,27,26,26.58413917,95.789231369999996,6.2544957099999996,171.6262299,coco
38,24,33,28.28905147,97.003964049999993,5.9738531239999997,142.94032329999999,coco
11,6,25,28.69164799,96.652486719999999,6.0815680520000006,178.9635457,coco
16,14,30,29.709312879999999,96.304843250000005,6.3746675599999998,209.84539930000003,coco
33,14,35,27.148652850000001,96.663552129999999,6.0277071710000003,149.24334970000001,coco
16,6,29,29.28725038,91.956149179999997,5.8682850820000008,132.14911760000001,coco
32,11,31,25.06871967,93.314104470000004,6.2059316379999991,134.84190690000003,coco
38,14,30,26.92449525,91.201060190000007,5.5707453860000005,194.90221360000001,coco
8,6,33,28.278042880000001,93.647612659999993,6.0952610129999991,171.94579590000001,coco
23,6,33,29.180325620000001,92.730412220000005,6.0257895939999999,204.96036770000001,coco
29,25,35,28.357507200000001,91.645092989999995,5.5428737989999997,160.73069909999995,coco
24,14,33,29.380725120000001,93.275656850000004,6.3662195510000004,218.52418510000001,coco
32,12,30,25.392410909999999,98.089511959999996,5.5798450080000004,218.08038500000001,coco
30,25,31,26.312706349999999,98.620480259999994,5.8049650670000004,208.11813810000001,coco
14,21,35,29.52501367,91.911853190000002,6.1210055060000004,194.31002720000001,coco
27,22,29,28.832148589999999,92.171703530000002,6.0002486470000003,145.41723869999996,coco
40,5,29,28.484449059999999,97.768654580000003,5.8209787909999999,160.389421,coco
17,11,32,28.740133350000001,93.396764989999994,5.6207337940000004,156.76508230000005,coco
30,30,35,25.008723920000001,95.592240180000005,6.0019364189999997,165.80921789999999,coco
28,10,30,29.869083400000001,91.147234220000001,6.3057405220000007,192.76785749999999,coco
39,7,29,27.542732109999999,94.59086121,6.3625441110000001,150.2012138,coco
32,20,35,26.521664340000001,98.382276689999998,5.5886553870000002,144.62616980000001,coco
7,15,32,25.035123509999998,95.897399579999998,6.1822327620000008,174.796583,coco
29,17,29,29.203949089999998,95.66997327,5.9594931879999997,211.2506267,coco
34,15,34,27.058264569999999,91.105103709999995,5.6772826779999992,224.70069530000004,coco
14,23,25,26.185523889999999,96.966379160000002,5.6121227970000005,135.41862219999999,coco
18,19,29,27.593768449999999,92.485196060000007,6.2060777420000006,162.8432736,coco
7,21,35,25.760116620000002,94.658306080000003,5.7648120760000001,131.24514140000002,coco
24,27,34,28.87862994,95.113203150000004,6.2033765250000004,145.05831169999999,coco
39,29,29,26.509086109999998,94.484145440000006,6.1436626990000001,199.8778403,coco
29,8,28,26.87037587,91.725462570000005,6.1004294970000004,214.41288739999999,coco
10,24,27,27.57283516,94.904856969999997,5.7084096010000005,145.92989349999999,coco
0,29,32,28.059124369999999,98.367098499999997,5.8682558580000004,171.65163959999995,coco
32,11,31,29.516115580000001,92.564928640000005,6.4612258270000007,131.21161670000001,coco
37,10,32,28.963182580000002,95.163336729999997,6.1650848549999999,222.80301299999999,coco
20,29,27,25.098976879999999,92.360994890000001,6.0470443420000004,157.7592626,coco
31,29,35,27.1872282,92.199067760000005,6.1371025049999997,141.32205759999999,coco
17,30,27,29.03065024,90.790938620000006,5.8940270650000004,205.57203670000001,coco
1,12,30,27.754297999999999,95.946438310000005,5.5622238299999998,131.09000759999998,coco
6,13,29,27.31155708,99.969060060000004,5.8326080279999992,201.82586330000001,coco
15,28,32,28.842709710000001,99.643285259999999,6.2185718739999984,224.40166819999999,coco
27,24,29,26.61423461,96.973008030000003,6.1420106370000003,191.006688,coco
3,23,30,29.701431970000002,95.657543649999994,6.0788072389999996,215.1968037,coco
8,26,26,25.547598709999999,91.641948260000007,5.7024847579999998,212.867626,coco
20,28,26,26.379784529999998,91.498829790000002,5.5475948470000001,167.04709969999999,coco
26,18,27,27.45907759,92.90736493,5.8360753680000004,142.14300030000001,coco
1,6,35,27.022692039999999,95.719354350000003,6.2316627670000004,147.16824590000004,coco
27,30,31,28.985453060000001,90.739667920000002,5.7181203930000004,148.83983739999999,coco
23,7,34,26.105511799999999,91.524212140000003,5.8520382020000001,134.12796689999999,coco
0,26,31,25.0707247,95.021567930000003,5.5479332729999999,192.90363060000001,coco
38,6,25,25.549632729999999,96.927867770000006,6.1562591040000001,191.2996157,coco
25,12,26,28.569735210000001,95.679066680000005,6.4363144060000002,134.83703480000003,coco
40,5,32,26.07010807,96.703622300000006,5.9811695949999999,143.53347299999999,coco
0,19,31,25.517913329999999,94.384205649999998,6.2719528329999994,178.7297725,coco
26,9,32,25.949036400000001,94.738605140000004,6.4704656140000001,144.15711090000005,coco
35,30,34,28.297476400000001,95.41122824,6.1415020010000001,182.4482352,coco
19,30,30,29.565491690000002,91.408963069999999,5.8263811639999998,224.83157290000003,coco
31,13,33,29.699523289999998,95.212243920000006,6.342463714,148.30036919999995,coco
17,29,26,26.141621440000002,93.284152950000006,6.0718973470000002,195.41150250000001,coco
2,30,30,26.001751250000002,94.799984179999996,6.3310517150000001,209.54009400000001,coco
30,13,25,27.151161420000001,91.488894689999995,6.4131846379999997,164.91822250000001,coco
8,15,33,28.973187190000001,98.098610429999994,5.50158009,213.9011021,coco
18,12,35,26.139584459999998,96.385807689999993,6.3387208729999998,131.33879350000001,coco
8,28,30,25.516184880000001,94.334654110000002,6.0156722389999997,135.1272491,coco
40,22,29,27.558218020000002,99.981876009999993,5.7353643070000002,174.62564809999995,coco
27,10,33,27.81132822,97.484105549999995,6.4659063330000004,154.06212209999995,coco
21,20,31,25.600337020000001,99.724010399999997,5.8554575990000002,165.82487319999996,coco
3,9,35,26.916419340000001,99.846716380000004,6.3185529729999992,225.63236560000001,coco
22,16,27,29.179790199999999,90.272142880000004,6.0067849789999999,188.92520830000001,coco
27,8,30,26.44600063,98.299377820000004,6.0083862829999992,221.22581679999999,coco
22,8,33,28.43572863,95.8840407,5.6657852020000004,203.92837080000001,coco
28,27,32,28.940996689999999,93.001090120000001,5.7646154850000002,191.7723087,coco
23,21,26,26.454887370000002,93.450426359999994,5.9014955439999985,149.2220255,coco
37,5,34,25.794905310000001,93.841506179999996,5.779032666,152.42387119999995,coco
19,26,29,26.93141945,98.803136120000005,5.6715492799999998,166.57128789999999,coco
133,47,24,24.402288939999998,79.197320009999999,7.2313247650000001,90.802235600000003,algodon
136,36,20,23.095956309999998,84.862757070000001,6.9254123770000007,71.295810709999998,algodon
104,47,18,23.965634900000001,76.976967169999995,7.6334374120000001,90.756167379999994,algodon
133,47,23,24.88738107,75.621371589999995,6.8273546679999999,89.760504159999996,algodon
126,38,23,25.36243778,83.632760770000004,6.1767164250000004,88.43618918,algodon
126,50,19,24.694570840000001,81.735887599999998,6.6287228360000015,78.584943910000007,algodon
113,41,20,25.001718799999999,80.539658180000004,7.2568775710000004,96.326009920000004,algodon
121,45,22,22.459429369999999,81.30681027,6.443785385,64.230266380000003,algodon
121,47,16,23.605640380000001,79.295731489999994,7.7232401510000015,72.498008850000005,algodon
129,60,22,24.584531460000001,79.12404171,5.9474485890000004,71.946081340000006,algodon
107,45,25,23.086593300000001,83.555461460000004,7.2277455160000015,71.840807240000004,algodon
122,59,18,23.500099200000001,83.634889520000002,6.219469084,79.813281829999994,algodon
140,38,15,24.1472953,75.882985980000001,6.0214395229999997,69.915634670000003,algodon
102,49,21,24.69315538,84.844224539999999,6.2533436550000001,89.799462000000005,algodon
111,40,25,24.484692000000006,84.449320139999998,6.1874557989999985,90.943424840000006,algodon
131,35,18,24.491126090000002,82.244158089999999,7.0576933660000005,64.029493790000004,algodon
135,43,16,23.479868880000001,81.730491490000006,6.720449769,86.762879240000004,algodon
100,46,18,24.185862459999999,76.042039579999994,6.4316895060000006,69.080567279999997,algodon
123,39,24,25.007550949999999,78.179521260000001,7.4531062639999996,86.064118719999996,algodon
117,56,15,25.992374259999998,77.054354599999996,7.368258226,89.118821199999999,algodon
121,36,24,23.664573470000001,81.691050880000006,7.3524018870000001,99.368983729999997,algodon
101,58,18,25.668914390000001,81.381033489999993,6.6521436989999998,78.595958170000003,algodon
107,42,24,22.046128759999998,84.629783020000005,6.1446317949999996,86.007586779999997,algodon
100,41,22,22.420475199999998,84.557947029999994,7.3188021620000008,93.465955730000005,algodon
125,39,21,25.03149561,82.212765989999994,7.9546293239999999,95.019131799999997,algodon
105,60,23,23.533713859999999,77.217055540000004,6.2076521570000001,87.540049429999996,algodon
102,46,19,22.770763880000001,82.599330699999996,6.6310052979999998,81.495434369999998,algodon
131,49,22,25.498482360000001,79.975157899999999,7.3069188170000006,67.059619490000003,algodon
139,35,15,25.248678999999999,83.463014700000002,5.8982930439999999,86.555177509999993,algodon
108,36,19,22.78249615,77.512350089999998,7.2385668929999998,64.614442339999997,algodon
118,45,23,23.370444240000001,77.431989479999999,7.9776512259999999,71.678707009999997,algodon
107,51,22,24.86560781,78.220808149999996,5.9830758949999998,79.568662680000003,algodon
125,60,17,24.143861569999999,84.515912869999994,6.7857239610000004,80.361469740000004,algodon
113,37,20,25.03300222,79.043687180000006,7.3934411549999997,97.100870290000003,algodon
131,52,16,23.657240789999999,84.476014980000002,6.486068274,88.54479121,algodon
115,48,16,25.543597179999999,84.092297959999996,7.1759349620000004,88.942454929999997,algodon
113,38,25,22.000851409999999,79.472709839999993,7.3882658879999994,90.422241639999996,algodon
111,41,18,23.643284170000001,78.125866599999995,6.1053981899999998,80.961573319999999,algodon
111,53,19,23.96436009,78.027631490000005,6.4195365549999996,84.631488590000004,algodon
122,48,16,24.654257569999999,75.635070799999994,6.307585854,61.829801330000002,algodon
108,46,17,24.301799800000001,84.876689729999995,6.9322148500000003,65.024786700000007,algodon
132,41,22,24.29144926,81.024534040000006,7.8108657529999999,90.416946350000003,algodon
103,42,17,24.294702319999999,84.615276269999995,6.5275416609999999,81.059022850000005,algodon
133,50,25,25.721800420000001,81.196662059999994,7.5694546010000003,99.931008210000002,algodon
127,37,18,24.876636640000001,76.300503730000003,7.0410655850000001,91.9223468,algodon
110,39,25,22.60612115,77.342640020000005,7.2087954559999998,75.136172290000005,algodon
131,38,19,23.86814008,75.683397290000002,6.8143419459999999,90.454718499999998,algodon
108,38,24,23.410224960000001,76.438369570000006,7.442217061,78.821996029999994,algodon
122,40,17,24.964407680000001,81.316776180000005,6.8545589570000001,80.039958290000001,algodon
111,50,15,25.168201289999999,80.303518150000002,7.8845504750000002,84.624190319999997,algodon
140,40,17,22.727671709999999,77.075980650000005,6.0060857859999999,77.551763179999995,algodon
100,40,20,22.451459809999999,76.256748740000006,7.4320437349999997,86.84998693,algodon
123,50,16,23.04920461,75.538352140000001,6.4980521080000004,70.656442960000007,algodon
107,36,21,25.292501479999999,75.666533349999995,6.2052635340000002,62.641742270000002,algodon
118,50,19,22.956040640000001,82.337336780000001,6.3608122270000003,66.483393030000002,algodon
103,51,20,22.802131320000001,84.146684469999997,7.0466074339999984,91.638956500000006,algodon
133,57,19,23.542347150000001,75.982033290000004,7.9470113659999999,84.125367440000005,algodon
129,47,20,24.41212325,80.803437860000003,6.2819138579999994,98.604573729999998,algodon
116,52,19,22.94276687,75.371706119999999,6.1145258770000002,67.080225740000003,algodon
114,40,23,25.53676123,81.136687159999994,6.7539780610000015,95.426259900000005,algodon
131,60,17,25.320237169999999,81.794759170000006,7.4250413160000015,83.465325469999996,algodon
107,43,18,22.426732999999999,81.534807990000004,6.7451043940000002,65.544758119999997,algodon
123,44,21,25.78544484,75.005393240000004,7.6411165689999985,91.395788609999997,algodon
112,49,25,25.689595319999999,77.906210479999999,6.4701354780000004,66.194267870000004,algodon
119,44,15,22.145936880000001,82.859754900000013,7.0919923650000003,60.653817189999998,algodon
130,59,19,25.072787120000001,82.502579089999998,6.5204037939999999,93.510426839999994,algodon
127,53,24,22.21506982,76.178519320000007,6.1279396279999991,70.405576120000006,algodon
134,52,18,23.964312899999999,76.591759370000005,7.9946795070000007,76.130906449999998,algodon
109,36,18,25.400592270000001,76.532379649999996,7.524707577,62.513886700000008,algodon
100,48,17,23.780512300000002,83.03878838,7.8278778179999993,66.265559039999999,algodon
132,52,19,24.164023220000001,76.743389699999994,6.4366917639999999,61.946260510000002,algodon
102,37,25,25.314684629999999,77.917571210000006,5.9079308990000001,72.829021089999998,algodon
111,39,22,22.603615569999999,80.350904599999978,6.1350250060000002,88.573955049999995,algodon
117,51,15,22.953571499999999,78.71555832,6.0445565940000003,99.75336197,algodon
136,36,24,22.744469760000001,80.411984579999995,7.5978195800000004,90.073266329999996,algodon
134,56,18,23.808346109999999,83.919026049999999,6.6912681039999997,70.97358303,algodon
112,54,15,25.462287920000001,81.566418909999996,6.1754923060000015,76.885824839999998,algodon
105,56,15,25.96779712,81.979042820000004,7.2723162089999986,74.141690429999997,algodon
140,45,15,25.5308271,80.046627560000005,5.8010475450000003,99.395571509999996,algodon
126,46,25,24.438473989999999,81.698017289999996,6.7574579430000004,60.796458520000002,algodon
106,49,24,23.038878650000001,76.470397719999994,6.9833955729999992,90.647706990000003,algodon
121,53,19,23.513086529999999,76.726214290000001,7.9768894979999994,80.11272117,algodon
108,60,17,22.75805656,76.757683560000004,6.5589025879999996,97.766006189999999,algodon
116,56,17,24.71252544,77.7293114,7.9790903650000002,85.249633020000005,algodon
100,52,19,23.459690930000001,82.447774679999995,7.9035286729999994,93.50153555,algodon
129,43,16,25.550370399999998,77.850556209999993,6.7321094800000001,78.584884840000001,algodon
118,44,23,22.08458267,82.829041430000004,6.6916904760000016,67.064597770000006,algodon
117,43,25,24.68854799,78.51206972,7.8398492979999999,69.311535660000004,algodon
126,37,21,25.849972690000001,84.168552309999995,6.6144858800000002,77.034212490000002,algodon
120,48,16,22.460544779999999,75.409892450000001,7.4569718160000003,71.854360779999993,algodon
102,45,16,23.65629976,77.524259869999995,7.2942193,74.898499400000006,algodon
131,56,20,22.008170880000002,81.83896111,7.7626478749999999,92.236452490000005,algodon
114,40,17,24.326304610000001,80.134564040000001,6.3634061020000008,69.45072055,algodon
101,37,18,22.923609840000001,82.68738535,7.6373784100000002,92.919150740000006,algodon
106,46,20,23.438217250000001,78.633888240000005,6.2006719760000015,81.150721050000001,algodon
113,38,20,22.10718988,78.583201160000002,6.3647299339999996,74.941365669999996,algodon
102,53,21,23.03814028,76.110215289999999,6.9136786839999997,91.496974809999998,algodon
110,39,18,24.54795322,75.397527049999994,7.7662597689999986,63.880798660000004,algodon
107,58,15,23.738680410000001,75.775038080000002,7.5560639900000002,76.636691949999999,algodon
120,60,15,22.318719139999999,83.861299979999998,7.2883772410000001,65.357470109999994,algodon
91,21,26,26.333779830000001,57.364699549999997,7.261313694,191.6549412,cafe
107,21,26,26.452884579999999,55.322226780000001,7.235070264,144.68613359999995,cafe
83,38,35,25.708226839999998,52.886671149999998,7.1891555800000004,136.73250919999998,cafe
108,24,31,24.128325459999999,56.18107663,6.4318997479999993,147.27578180000003,cafe
116,28,34,23.443723339999998,60.395232659999998,6.4232110499999999,122.2103248,cafe
116,23,25,23.4123707,52.269946740000002,6.8697201960000003,139.36707530000001,cafe
109,31,27,23.059518959999998,50.406094359999997,6.9738397070000007,164.4971875,cafe
